customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,AvgMonthlySpend,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No
2243-FNMMI,Male,0,0,0,20,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,19.4,415.4,0,13-24,20.769896150519248,True,False,False,False,False,True
2511-MORQY,Male,0,1,1,50,1,Yes,No,No,Yes,No,No,No,0,Bank transfer (automatic),54.9,2614.1,0,49-60,52.28189543620912,False,True,False,True,False,False
5356-KZCKT,Male,0,0,0,58,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Credit card (automatic),24.45,1513.6,0,49-60,26.096506730160808,False,False,True,False,False,True
9470-XCCEM,Male,0,1,1,35,1,Yes,No,Yes,No,No,Yes,No,1,Bank transfer (automatic),89.65,3161.6,0,25-36,90.33117048237004,True,False,False,False,True,False
6519-CFDBX,Female,0,0,0,2,1,No,No,No,No,No,No,No,1,Electronic check,45.4,80.95,0,0-12,40.47297635118244,True,False,False,True,False,False
3902-MIVLE,Male,0,1,1,63,1,Yes,Yes,No,Yes,Yes,No,Yes,0,Mailed check,75.7,4676.7,0,61-72,74.23321550283252,False,False,True,True,False,False
0409-WTMPL,Female,0,1,0,58,1,Yes,Yes,Yes,Yes,No,Yes,Yes,1,Credit card (automatic),110.65,6526.65,0,49-60,112.52825426163056,False,True,False,False,True,False
8763-KIAFH,Female,0,1,1,27,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Mailed check,20.55,583.3,0,25-36,21.603623690282628,False,True,False,False,False,True
3669-WHAFY,Female,0,1,0,71,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,Credit card (automatic),115.15,8078.1,0,61-72,113.77589609028719,False,False,True,False,True,False
3055-VTCGS,Female,0,0,0,63,1,No,No,No,Yes,No,No,Yes,0,Credit card (automatic),58.55,3503.5,0,61-72,55.61102283964628,False,True,False,True,False,False
3144-KMTWZ,Male,0,1,0,71,1,Yes,No,Yes,Yes,No,No,Yes,1,Bank transfer (automatic),93.25,6669.45,0,61-72,93.93578318903775,True,False,False,False,True,False
7279-BUYWN,Female,1,0,0,41,1,Yes,Yes,Yes,Yes,No,Yes,Yes,1,Electronic check,113.2,4689.5,1,37-48,114.37776981031753,True,False,False,False,True,False
7156-MHUGY,Male,1,0,0,13,1,No,No,No,No,No,Yes,Yes,1,Electronic check,90.5,1201.15,1,13-24,92.39544311197606,True,False,False,False,True,False
7198-GLXTC,Male,0,0,0,2,1,No,No,No,No,No,Yes,No,0,Electronic check,79.0,143.65,1,0-12,71.82140892955351,True,False,False,False,True,False
2007-QVGAW,Female,0,1,1,68,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Bank transfer (automatic),19.35,1292.65,0,61-72,19.00953086833696,False,False,True,False,False,True
5207-PLSTK,Male,0,1,1,1,1,No,Yes,No,No,No,No,No,1,Mailed check,48.75,48.75,0,0-12,48.745125487451254,True,False,False,True,False,False
2307-FYNNL,Male,1,0,0,65,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,Electronic check,109.05,7108.2,0,61-72,109.35675483576178,False,False,True,False,True,False
5605-XNWEN,Male,1,1,0,72,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Bank transfer (automatic),25.0,1802.55,0,,25.035381895302923,False,False,True,False,False,True
2155-AMQRX,Female,0,0,0,28,1,Yes,No,No,No,Yes,No,No,1,Credit card (automatic),54.9,1505.15,0,25-36,53.755165160124434,True,False,False,True,False,False
6181-AXXYF,Male,0,1,1,72,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),24.75,1859.1,0,,25.82079747111462,False,False,True,False,False,True
5091-HFAZW,Female,0,0,0,2,1,No,Yes,Yes,No,No,Yes,No,1,Electronic check,91.15,168.5,0,0-12,84.24578771061447,True,False,False,False,True,False
0516-VRYBW,Female,0,0,1,18,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),20.15,390.85,1,13-24,21.713768256843018,False,True,False,False,False,True
2519-LBNQL,Male,1,1,0,60,1,Yes,No,Yes,Yes,No,Yes,Yes,1,Electronic check,104.35,6339.45,0,61-72,105.65732390446016,False,True,False,False,True,False
8623-ULFNQ,Female,1,0,0,26,1,Yes,No,No,No,Yes,No,Yes,1,Electronic check,66.05,1652.4,0,25-36,63.553601716916475,True,False,False,True,False,False
8380-PEFPE,Male,0,0,1,1,1,No,No,No,No,No,No,No,1,Electronic check,71.65,71.65,1,0-12,71.64283571642837,True,False,False,False,True,False
5687-DKDTV,Female,0,0,0,4,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,20.35,77.5,1,0-12,19.374515637109074,True,False,False,False,False,True
1568-LJSZU,Male,0,1,1,68,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,Credit card (automatic),92.2,6392.85,0,61-72,94.01236174652685,False,False,True,True,False,False
7530-HDYDS,Female,0,0,0,38,1,No,No,Yes,Yes,Yes,No,No,1,Credit card (automatic),84.25,3264.5,1,37-48,85.90766866402983,True,False,False,False,True,False
7789-HKSBS,Female,1,1,0,42,1,Yes,Yes,No,Yes,No,Yes,Yes,1,Bank transfer (automatic),105.2,4599.15,0,37-48,109.50331070640306,False,True,False,False,True,False
7416-CKTEP,Female,0,1,0,57,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Bank transfer (automatic),19.6,1134.25,0,49-60,19.899087896337022,False,False,True,False,False,True
2586-CWXVV,Male,0,1,0,54,0,No phone service,No,Yes,No,No,No,No,0,Electronic check,30.4,1621.35,0,49-60,30.02494439825111,True,False,False,True,False,False
3096-IZETN,Female,0,0,0,12,1,No,No,No,No,No,No,Yes,0,Bank transfer (automatic),78.1,947.3,1,13-24,78.94100882492646,True,False,False,False,True,False
2348-KCJLT,Female,0,1,0,44,1,No,Yes,Yes,Yes,No,No,No,1,Mailed check,61.5,2722.2,0,37-48,61.86804120899724,False,True,False,True,False,False
8401-EMUWF,Male,0,1,1,42,1,Yes,Yes,Yes,No,No,Yes,No,1,Bank transfer (automatic),69.4,3058.3,0,37-48,72.81649329406359,True,False,False,True,False,False
4193-IBKSW,Male,0,1,1,72,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),24.75,1769.6,0,,24.577743642022718,False,False,True,False,False,True
5377-NDTOU,Female,0,1,1,71,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Mailed check,91.05,6293.75,0,61-72,88.64424134613894,False,False,True,True,False,False
5922-ABDVO,Female,0,1,0,19,1,Yes,No,No,Yes,No,No,Yes,0,Mailed check,89.65,1761.05,1,13-24,92.68635428234587,True,False,False,False,True,False
2474-LCNUE,Female,0,1,0,23,1,Yes,No,No,No,Yes,Yes,Yes,1,Credit card (automatic),73.65,1642.75,0,13-24,71.42360250607607,True,False,False,True,False,False
0839-QNXME,Female,0,0,0,30,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),19.4,578.5,0,25-36,19.283269055769814,False,False,True,False,False,True
3506-OVLKD,Male,0,0,0,35,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),26.2,954.9,0,25-36,27.282779192059447,False,True,False,False,False,True
9172-ANCRX,Female,0,0,0,10,1,Yes,Yes,No,No,No,Yes,Yes,1,Electronic check,98.7,973.25,1,0-12,97.3240267597324,True,False,False,False,True,False
6650-VJONK,Male,0,0,0,1,1,No,No,No,No,No,No,No,1,Bank transfer (automatic),43.85,43.85,0,0-12,43.84561543845616,True,False,False,True,False,False
2178-PMGCJ,Male,0,0,0,22,1,No,No,No,No,No,No,No,1,Mailed check,69.7,1490.4,0,13-24,67.74514661296995,True,False,False,False,True,False
7492-TAFJD,Male,0,1,1,7,0,No phone service,Yes,Yes,Yes,No,No,No,0,Mailed check,38.55,280.0,0,0-12,39.99942857959172,False,False,True,True,False,False
2773-MADBQ,Female,0,0,0,36,0,No phone service,Yes,Yes,Yes,Yes,No,Yes,1,Mailed check,53.1,1901.25,0,37-48,52.81235329901861,False,False,True,True,False,False
6016-LVTJQ,Female,0,1,1,34,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,20.65,716.4,0,25-36,21.070526263158047,True,False,False,False,False,True
7860-KSUGX,Male,0,1,1,72,1,Yes,Yes,Yes,Yes,No,No,No,0,Credit card (automatic),64.45,4720.0,0,,65.55546450629929,False,False,True,True,False,False
8966-KZXXA,Male,0,1,1,36,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),25.1,930.95,0,37-48,25.859650389860025,False,False,True,False,False,True
6910-HADCM,Female,0,0,0,1,1,No,No,No,Yes,No,No,No,0,Electronic check,76.35,76.35,1,0-12,76.34236576342366,True,False,False,False,True,False
4816-LXZYW,Female,0,0,0,23,1,Yes,No,Yes,No,No,No,No,1,Electronic check,79.15,1676.95,1,13-24,72.91055256281494,True,False,False,False,True,False
9606-PBKBQ,Male,1,1,0,32,1,Yes,No,No,No,No,No,Yes,1,Electronic check,85.0,2642.05,1,25-36,82.56380448811097,True,False,False,False,True,False
5149-QYTTU,Female,0,1,1,71,1,Yes,Yes,Yes,Yes,Yes,No,No,1,Credit card (automatic),95.15,6770.85,0,61-72,95.36395019161945,False,True,False,False,True,False
2070-XYMFH,Female,1,0,0,23,1,Yes,No,No,Yes,No,No,No,1,Mailed check,79.35,1835.3,0,13-24,79.79530523780332,True,False,False,False,True,False
2085-BOJKI,Male,0,1,0,17,1,No,No,No,Yes,No,Yes,Yes,1,Bank transfer (automatic),96.65,1588.25,0,13-24,93.42592102399398,False,True,False,False,True,False
0817-HSUSE,Male,0,0,0,1,1,No,No,No,Yes,Yes,Yes,Yes,1,Electronic check,75.5,75.5,0,0-12,75.4924507549245,True,False,False,True,False,False
5442-PPTJY,Male,0,1,1,12,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,19.7,258.35,0,13-24,21.528987258439514,False,False,True,False,False,True
1927-QEWMY,Female,0,1,0,72,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),20.5,1502.25,0,,20.864554354785618,False,False,True,False,False,True
1663-MHLHE,Male,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,19.2,19.2,0,0-12,19.1980801919808,True,False,False,False,False,True
5663-QBGIS,Male,1,1,0,72,1,Yes,No,Yes,No,No,Yes,Yes,0,Bank transfer (automatic),98.35,6929.4,0,,96.24153299787082,False,False,True,False,True,False
4450-MDZFX,Male,0,1,1,60,1,Yes,No,No,No,No,No,No,0,Bank transfer (automatic),74.35,4453.3,0,61-72,74.22154296409506,True,False,False,False,True,False
6701-DHKWQ,Female,0,1,1,61,0,No phone service,No,Yes,Yes,Yes,Yes,No,0,Credit card (automatic),51.35,3244.4,0,61-72,53.18679805442942,False,False,True,True,False,False
7554-AKDQF,Female,0,1,0,6,1,No,No,No,No,No,No,No,0,Mailed check,45.65,323.45,0,0-12,53.9074348760854,True,False,False,True,False,False
3536-IQCTX,Male,1,1,0,32,1,Yes,No,No,No,No,No,Yes,0,Electronic check,85.3,2661.1,1,25-36,83.15911512776522,True,False,False,False,True,False
4911-BANWH,Female,0,0,1,31,1,Yes,No,No,No,No,Yes,No,1,Credit card (automatic),86.55,2697.4,1,25-36,87.01262253992729,True,False,False,False,True,False
8496-EJAUI,Male,0,0,0,19,1,No,No,Yes,No,No,No,No,1,Credit card (automatic),73.85,1424.5,1,13-24,74.97328961426518,True,False,False,False,True,False
0794-YVSGE,Male,0,1,1,72,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),20.3,1401.15,0,,19.460389638347724,False,False,True,False,False,True
5423-BHIXO,Female,0,0,0,32,1,Yes,No,Yes,No,No,No,No,1,Electronic check,54.2,1739.6,0,25-36,54.36233011771837,True,False,False,True,False,False
6908-VVYHM,Male,0,1,0,65,1,Yes,No,Yes,No,No,No,Yes,1,Electronic check,90.65,5931.0,0,61-72,91.24601346767159,True,False,False,False,True,False
2959-EEXWB,Female,0,1,1,45,0,No phone service,Yes,No,No,No,Yes,Yes,1,Bank transfer (automatic),50.9,2333.85,0,37-48,51.86321808173759,True,False,False,True,False,False
1839-UMACK,Male,0,0,0,42,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Electronic check,25.05,949.85,0,37-48,22.615422344232513,False,True,False,False,False,True
3030-YDNRM,Male,0,0,0,8,1,Yes,No,No,No,No,No,No,1,Electronic check,74.85,572.45,0,0-12,71.55535555805554,True,False,False,False,True,False
7321-KKSDU,Male,0,0,1,32,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,20.5,696.8,0,25-36,21.774931953337642,False,False,True,False,False,True
3402-XRIUO,Female,1,1,0,22,1,Yes,Yes,Yes,No,Yes,No,No,1,Mailed check,63.55,1381.8,0,13-24,62.80880541452084,True,False,False,True,False,False
3132-TVFDZ,Male,1,1,0,57,0,No phone service,No,No,No,No,Yes,Yes,1,Electronic check,44.85,2572.95,1,49-60,45.13939449229036,True,False,False,True,False,False
8286-AFUYI,Male,0,0,0,1,1,No,Yes,No,No,No,No,No,0,Electronic check,47.95,47.95,0,0-12,47.945205479452056,True,False,False,True,False,False
8080-DDEMJ,Male,1,0,0,1,1,No,No,No,No,No,No,No,0,Electronic check,45.1,45.1,1,0-12,45.095490450954905,True,False,False,True,False,False
8356-WUAOJ,Female,0,1,0,1,1,No,No,No,No,No,No,No,1,Electronic check,45.0,45.0,0,0-12,44.995500449955,True,False,False,True,False,False
6365-MTGZX,Male,0,0,0,24,1,No,No,No,No,Yes,Yes,Yes,1,Electronic check,96.0,2122.45,1,25-36,88.43504818729922,True,False,False,False,True,False
1349-WXNGG,Male,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),20.05,20.05,1,0-12,20.047995200479953,True,False,False,False,False,True
8058-DMYRU,Male,1,0,0,54,1,Yes,No,Yes,No,No,No,Yes,1,Electronic check,90.05,4931.8,0,49-60,91.32946050099908,True,False,False,False,True,False
9350-ZXYJC,Female,0,0,0,4,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Credit card (automatic),25.3,116.95,0,0-12,29.236769080772984,False,False,True,False,False,True
6990-YNRIO,Male,0,1,1,65,1,Yes,Yes,No,Yes,Yes,Yes,Yes,0,Bank transfer (automatic),108.65,6937.95,1,61-72,106.73752809611061,False,False,True,False,True,False
8958-JPTRR,Female,0,1,0,56,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Electronic check,24.3,1261.7,0,49-60,22.530316910148375,False,True,False,False,False,True
6959-GQEGV,Male,0,0,0,45,1,No,Yes,No,Yes,No,Yes,Yes,1,Electronic check,75.95,3273.8,0,37-48,72.75094944233457,True,False,False,True,False,False
3173-WSSUE,Female,0,1,1,71,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),19.7,1415.85,0,61-72,19.941521209125057,False,False,True,False,False,True
1265-HVPZB,Male,0,1,0,59,1,No,Yes,Yes,Yes,No,Yes,No,0,Credit card (automatic),66.4,3958.2,0,49-60,67.08802188470867,False,True,False,True,False,False
4115-UMJFQ,Male,0,0,0,69,0,No phone service,No,Yes,Yes,No,No,No,1,Bank transfer (automatic),35.75,2492.25,0,61-72,36.1195128702712,False,True,False,True,False,False
7369-TRPFD,Male,0,0,0,19,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,18.8,279.2,0,13-24,14.694659501792096,False,True,False,False,False,True
1098-KFQEC,Female,0,1,1,55,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),19.4,1083.0,0,49-60,19.690873289321292,False,False,True,False,False,True
7190-XHTWJ,Female,0,0,0,38,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,19.3,755.5,0,37-48,19.881526627561506,False,True,False,False,False,True
0621-TWIEM,Male,0,0,0,10,1,No,No,No,No,No,No,No,1,Electronic check,45.55,402.6,1,0-12,40.25959740402596,True,False,False,True,False,False
3537-RYBHH,Female,1,1,0,47,1,Yes,Yes,Yes,Yes,No,No,No,1,Credit card (automatic),67.45,3252.0,0,37-48,69.19134214608053,True,False,False,True,False,False
2485-ITVKB,Female,0,1,0,2,0,No phone service,No,No,No,No,No,Yes,1,Electronic check,35.1,68.75,1,0-12,34.3732813359332,True,False,False,True,False,False
3669-OYSJI,Male,0,0,0,1,1,No,No,No,No,No,No,No,0,Credit card (automatic),46.2,46.2,1,0-12,46.19538046195381,True,False,False,True,False,False
1612-EOHDH,Female,0,0,0,1,1,No,No,No,No,No,No,No,0,Electronic check,45.15,45.15,1,0-12,45.14548545145485,True,False,False,True,False,False
6702-OHFWR,Male,1,0,0,1,0,No phone service,No,Yes,Yes,No,No,Yes,1,Electronic check,43.3,43.3,1,0-12,43.295670432956705,True,False,False,True,False,False
5296-BFCYD,Male,0,1,1,46,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Mailed check,20.1,936.85,0,37-48,20.366260073347664,False,False,True,False,False,True
4510-PYUSH,Female,1,0,0,38,1,No,Yes,Yes,No,No,No,No,1,Credit card (automatic),57.15,2250.65,1,37-48,59.22747571716916,True,False,False,True,False,False
9359-JANWS,Female,0,1,0,65,1,No,Yes,No,Yes,Yes,No,No,0,Credit card (automatic),58.9,3857.1,0,61-72,59.339908707832755,False,False,True,True,False,False
7517-SAWMO,Female,0,1,0,19,1,No,Yes,No,No,No,No,No,1,Electronic check,73.2,1441.1,1,13-24,75.84696922647775,True,False,False,False,True,False
4143-HHPMK,Male,0,0,0,52,1,No,No,Yes,No,No,No,Yes,1,Electronic check,85.35,4338.6,1,49-60,83.43445493374051,True,False,False,False,True,False
3279-DYZQM,Male,0,1,1,71,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,19.45,1378.45,0,61-72,19.41476138766002,False,False,True,False,False,True
7054-LGEQW,Female,0,0,0,1,1,No,No,No,No,No,No,No,0,Mailed check,45.95,45.95,1,0-12,45.94540545945406,True,False,False,True,False,False
0523-VNGTF,Female,1,0,0,52,0,No phone service,No,Yes,Yes,Yes,Yes,No,1,Electronic check,50.5,2566.3,0,49-60,49.351828169561216,True,False,False,True,False,False
9575-IWCAZ,Male,0,1,0,6,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,25.1,171.0,0,0-12,28.499525007916535,False,True,False,False,False,True
7105-MXJLL,Female,1,1,0,26,1,No,No,No,Yes,No,No,Yes,0,Mailed check,60.7,1597.4,0,25-36,61.43822523759525,False,True,False,True,False,False
7064-FRRSW,Male,1,0,0,48,1,Yes,No,Yes,No,No,Yes,Yes,1,Electronic check,99.0,4744.35,0,49-60,98.84041908246024,False,True,False,False,True,False
7940-UQQUG,Female,0,1,1,64,1,Yes,Yes,No,No,Yes,Yes,Yes,1,Bank transfer (automatic),104.4,6721.6,0,61-72,105.02483589869391,False,True,False,False,True,False
0923-PNFUB,Female,0,0,0,3,1,No,No,Yes,No,No,Yes,No,0,Electronic check,83.75,247.25,1,0-12,82.41391953601546,True,False,False,False,True,False
3961-SXAXY,Male,0,0,0,1,1,No,No,No,No,No,No,No,1,Bank transfer (automatic),44.05,44.05,0,0-12,44.045595440455955,True,False,False,True,False,False
